date,K27.I.FUS3,K27.II.FUS3,K27.III.FUS3,K27.IV.FUS3,K27.V.FUS3,K27.VI.FUS3,K27.VII.FUS3,K27.VIII.FUS3,K27.I.STM,K27.II.STM,K27.III.STM,K27.IV.STM,K27.V.STM,K27.VI.STM,K27.VII.STM,K27.VIII.STM,K4.I.ACT2,K4.II.ACT2,K4.III.ACT2,K4.IV.ACT2,K4.V.ACT2,K4.VI.ACT2,K4.VII.ACT2,K4.VIII.ACT2,K4.I.PP2AA3,K4.II.PP2AA3,K4.III.PP2AA3,K4.IV.PP2AA3,K4.V.PP2AA3,K4.VI.PP2AA3,K4.VII.PP2AA3,K4.VIII.PP2AA3
130910,0.016801558,0.036532556,0.020272109,0.020095458,0.015776239,0.013796389,0.006214237,0.014546819,0.012245896,0.026626927,0.014775423,0.01464667,0.011498587,0.010055564,0.004529276,0.010602518,1.489010989,0.640859694,0.085668436,0.006673531,0.013156808,0.08765104,0.180604921,0.113611382,1.489799738,0.641199166,0.085713816,0.006677066,0.013163777,0.087697469,0.18070059,0.113671564
130910,0.015254964,0.030628864,0.013256134,0.017958473,0.012767765,0.009079797,0.003425956,0.008801176,0.010378125,0.020837164,0.009018298,0.012217353,0.008686056,0.006177089,0.002330717,0.00598754,0.901346239,0.886029395,0.04515718,0.012261118,0.012618005,0.032086924,0.036266343,0.024247737,1.123205366,1.104118404,0.056272257,0.015279094,0.015723825,0.039984863,0.045193012,0.030216122
130924,0.023186467,0.027865821,0.015082619,0.015521678,0.014238536,0.006537171,0.003545449,0.009682767,0.017620525,0.021176595,0.011462017,0.011795679,0.010820557,0.004967915,0.002694359,0.007358406,1.022613762,1.05054703,0.032857992,0.007264495,0.008477888,0.010301331,0.011598039,0.005702046,1.233153639,1.266837921,0.039622929,0.008760138,0.010223351,0.012422211,0.013985891,0.006876006
130924,0.031374016,0.026500431,0.015994065,0.006400787,0.017548579,0.004945565,0.00315734,0.005258881,0.022000731,0.018583175,0.011215686,0.004488491,0.012305774,0.003468031,0.002214054,0.003687741,0.855857034,0.919247941,0.050804996,0.013129376,0.012846633,0.005061315,0.007376899,0.005746647,1.062594893,1.141298288,0.063077275,0.016300863,0.015949821,0.006283909,0.009158837,0.007134787
130924,0.03602562,0.027053158,0.007638093,0.019657848,0.014417193,0.00383299,0.003241176,0.007457377,0.027173145,0.020405461,0.005761206,0.014827379,0.010874496,0.00289112,0.002444731,0.005624897,0.979247623,1.077394782,0.035901508,0.013531796,0.010388254,0.01529212,0.018707797,0.022331323,1.060183315,1.166442425,0.0388688,0.014650211,0.011246852,0.016556028,0.020254013,0.024177027
130924,0.027675362,0.050580469,0.013054416,0.010690537,0.010556929,0.004216685,0.002182667,0.007246377,0.020825172,0.038060819,0.009823194,0.008044421,0.007943884,0.003172974,0.001642415,0.005452758,0.833333333,0.770796975,0.041637549,0.012068008,0.008939263,0.02792816,0.020161847,0.025252525,1.06517341,0.985238931,0.053221453,0.015425426,0.011426238,0.035698,0.025771036,0.032277982
131008,0.019503109,0.029837466,0.009413566,0.007399327,0.012246205,0.001837936,0.001763103,0.008529221,0.014827823,0.022684827,0.007156945,0.00562556,0.009310544,0.001397346,0.001340452,0.006484596,1.044836105,0.917698864,0.053899655,0.014197439,0.013700416,0.020355364,0.025690361,0.025579404,1.092733384,0.95976793,0.056370518,0.014848277,0.014328469,0.021288493,0.026868056,0.026752012
131008,0.019785366,0.02404423,0.011640222,0.00591994,0.007743682,0.00355547,0.001636596,0.00767994,0.012896977,0.015673093,0.007587611,0.003858879,0.005047675,0.002317613,0.001066805,0.005006124,0.782336498,0.814481667,0.053396518,0.004725864,0.006907961,0.013578292,0.044026879,0.030142814,0.93357684,0.971936275,0.063719068,0.005639463,0.008243399,0.016203231,0.052538102,0.035969986
131008,0.022872576,0.022208156,0.007824009,0.008375975,0.005911943,0.001994047,0.001901449,0.010076691,0.015542654,0.01509116,0.005316667,0.005691746,0.004017356,0.00135502,0.001292096,0.006847437,0.694897036,0.691013657,0.037449437,0.011911206,0.008059951,0.010535839,0.013662854,0.014127443,1.033220373,1.027446301,0.055682381,0.017710395,0.011984085,0.015665406,0.020314865,0.021005648
131008,0.013928859,0.022140059,0.006500855,0.006626297,0.008169811,0.003578115,0.003149677,0.010389869,0.01117377,0.017760819,0.005215004,0.005315635,0.006553846,0.002870374,0.00252668,0.008334783,0.782046653,0.805392461,0.033361154,0.007240255,0.007835224,0.013848618,0.013194412,0.013862766,1.220591763,1.257029106,0.052068952,0.011300343,0.012228951,0.021614452,0.020593389,0.021636532
131022,0.009539474,0.043225936,0.013852495,0.008784932,0.006835995,0.006634971,0.005968229,0.014867771,0.005944976,0.026938295,0.00863284,0.005474747,0.004260175,0.004134897,0.003719386,0.009265557,0.975909161,0.885330594,0.027988338,0.007423574,0.00621833,0.012323897,0.016562962,0.020460636,0.972715974,0.882433782,0.02789676,0.007399283,0.006197983,0.012283573,0.016508768,0.020393688
131022,0.02561756,0.023427176,0.007718785,0.011446521,0.00906634,0.004505749,0.004434233,0.010596316,0.02031929,0.018581926,0.006122372,0.009079131,0.007191223,0.003573862,0.003517137,0.008404767,0.774068887,0.993237434,0.016932267,0.006771532,0.005978978,0.011575161,0.042119086,0.030529101,1.069223269,1.371961326,0.023388582,0.009353534,0.008258777,0.015988799,0.058179198,0.042169922
131022,0.018538417,0.030608483,0.00704863,0.008898233,0.004730423,0.00338694,0.003069206,0.004783845,0.014294695,0.023601742,0.005435093,0.006861294,0.003647558,0.002611619,0.002366619,0.003688751,0.840169731,0.798830146,0.025106939,0.007542857,0.003236975,0.009186486,0.027759958,0.015439286,1.1883553,1.129883645,0.035511829,0.01066879,0.004578451,0.012993577,0.039264319,0.021837679
131022,0.031310465,0.026307367,0.025566557,0.028403881,0.03266921,0.013489632,0.011750043,0.018143243,0.021756358,0.01827991,0.017765152,0.019736692,0.022700494,0.009373392,0.008164623,0.012606995,0.951444508,1.087394359,0.031825231,0.012347866,0.018602235,0.013009508,0.014679996,0.013229403,1.175601875,1.343581088,0.039323157,0.015256985,0.022984864,0.016074507,0.018138557,0.01634621
131105,0.015070372,0.026068266,0.008828175,0.013001791,0.014295392,0.004073728,0.002792569,0.008893194,0.011322988,0.019586157,0.00663297,0.009768779,0.010740714,0.003060759,0.002098171,0.006681821,1.039025672,1.082673267,0.02610457,0.012698574,0.010545011,0.03349447,0.05210553,0.03974257,1.739429695,1.8125,0.043701581,0.021258645,0.017653371,0.05607298,0.08722971,0.06653292
131105,0.017338501,0.024500056,0.013496412,0.012253455,0.010363089,0.005071512,0.003992866,0.006858341,0.01246732,0.017616866,0.00970465,0.008810897,0.007451621,0.003646691,0.002871087,0.004931518,1.032703516,1.076554303,0.030226946,0.009268418,0.008648245,0.02516228,0.08386393,0.0548256,1.19387092,1.244565217,0.034944272,0.010714881,0.009997921,0.02908919,0.09695204,0.06338188
131105,0.014147671,0.031766045,0.009910382,0.008993302,0.006964989,0.003029547,0.001565332,0.005462936,0.01000331,0.02246063,0.007007275,0.006358841,0.004924693,0.002142084,0.00110679,0.003862646,0.994466527,1.044591351,0.021674558,0.010882397,0.00919776,0.01569067,0.02208127,0.03670808,1.151413293,1.209448819,0.025095238,0.012599858,0.010649351,0.01816698,0.02556614,0.04250135
131105,0.013235324,0.021591627,0.013037888,0.006302436,0.009912196,0.002560474,0.0041733,0.004885041,0.009638895,0.015724543,0.009495108,0.004589878,0.007218759,0.001864717,0.003039291,0.003557631,0.982495765,0.985963711,0.023913043,0.007056681,0.006635711,0.01935612,0.03102767,0.02955695,1.050461587,1.054169434,0.025567269,0.007544839,0.007094748,0.02069512,0.03317406,0.03160161
131119,0.03645387,0.041069775,0.010697003,0.004506511,0.006127592,0.006127969,0.001393507,0.003557419,0.02574051,0.028999856,0.007553281,0.003182101,0.004326765,0.004327032,0.000983972,0.002511936,0.73782373,0.721748508,0.009710253,0.003220154,0.005225635,0.10297697,0.16903789,0.07022368,1.035025629,1.012475165,0.013621629,0.004517261,0.007330567,0.144457,0.23712784,0.0985104
131119,0.059039986,0.1012,0.034568684,0.027359723,0.011403695,0.00856835,0.010824393,0.006716954,0.036092956,0.061866667,0.021132898,0.016725838,0.006971429,0.005238095,0.006617284,0.00410628,0.885137681,0.798887218,0.017669664,0.008020866,0.006053491,0.04249015,0.14147313,0.07153754,1.125690665,1.016,0.022471731,0.010200688,0.007698642,0.05403766,0.17992114,0.09097922
131119,0.067221224,0.057454251,0.010112554,0.018846537,0.00754058,0.003945753,0.001012364,0.005503714,0.046295086,0.039568596,0.00696449,0.012979562,0.005193179,0.00271743,0.000697213,0.003790394,0.865681896,0.783315276,0.018328151,0.009673832,0.012113334,0.0996397,0.18259557,0.1192588,1.203083533,1.088614322,0.025471592,0.013444232,0.016834536,0.13847451,0.25376265,0.16574021
131119,0.066595537,0.080473111,0.023750333,0.014774179,0.010644434,0.005510709,NA,0.00275439,0.048365435,0.058444112,0.017248832,0.010729842,0.007730588,0.004002188,NA,0.002000393,0.865482752,0.886520323,0.015709328,0.008716692,0.008827896,0.04085331,NA,0.0412498,1.147393108,1.175283167,0.020826267,0.011555946,0.011703373,0.0541603,NA,0.05468593
131203,0.17990223,0.176533662,0.041949307,0.020274515,0.007159418,0.003749844,0.004592918,0.002798886,0.129501916,0.127077065,0.030197044,0.01459453,0.005153679,0.00269931,0.003306194,0.002014767,0.58423121,0.548458102,0.010497304,0.005952988,0.014745424,0.17723473,0.51670239,0.20805104,0.878111509,0.824343793,0.015777664,0.008947463,0.022162675,0.26638744,0.77661431,0.31270498
131203,0.166025153,0.18504,0.025428453,0.018947626,0.006237958,0.010445806,0.004603156,0.011106476,0.119783143,0.133501896,0.018346015,0.013670255,0.004500537,0.007536397,0.003321066,0.008013054,0.572749528,0.562104601,0.004785287,0.005608252,0.007936782,0.14314516,0.49052707,0.1909734,0.783152696,0.768597288,0.006543192,0.007668479,0.010852409,0.19573044,0.67072529,0.26112869
131203,0.191929755,0.220538013,0.033537177,0.012021333,0.003986958,0.003211256,0.006955911,0.004241938,0.125412584,0.144106066,0.021914184,0.007855095,0.002605196,0.00209833,0.004545198,0.002771808,0.642133727,0.557709369,0.005138125,0.003443536,0.01102181,0.15383831,0.51514063,0.21787662,0.787112623,0.683627204,0.006298195,0.004221007,0.013510278,0.18857143,0.63144743,0.26706811
131203,0.121023999,0.090413935,0.01426941,0.003254287,0.004232506,0.00542688,0.002110089,0.009394232,0.084528156,0.063148824,0.009966345,0.002272928,0.002956157,0.003790357,0.001473773,0.006561319,0.724797287,0.703212001,0.010263275,0.004668295,0.009249612,0.16178083,0.40837935,0.21189133,1.012604156,0.982447654,0.014338677,0.00652201,0.012922503,0.22602174,0.57054108,0.29603042
131217,0.508341928,0.458329114,0.142943755,0.045726217,0.025340396,0.010710587,0.005869756,0.006612096,0.164449717,0.148270463,0.046242615,0.01479253,0.008197673,0.003464898,0.001898879,0.002139027,0.121991111,0.1128,0.001259417,0.0008011,0.004368,0.05652818,0.1036483,0.057904,0.251058201,0.232142857,0.002591886,0.001648666,0.008989362,0.11633523,0.21330863,0.11916667
131217,0.432717678,0.446583783,0.068140233,0.03581549,0.012522128,0.00725848,0.005056208,0.010610073,0.345401432,0.356469555,0.054390508,0.028588435,0.009995342,0.005793822,0.004035938,0.008469112,0.430456847,0.340534109,0.003384311,0.004976959,0.00707898,0.13664778,0.29395161,0.14653444,0.640432151,0.506645424,0.005035166,0.007404701,0.010532081,0.20330407,0.43734015,0.21801341
131217,0.491985492,0.661823142,0.15410628,0.052169312,0.016666667,0.006646056,0.003835979,0.007502723,0.376678398,0.506711041,0.117988249,0.039942342,0.012760485,0.005088414,0.002936937,0.005744303,0.40609009,0.399058187,0.008902261,0.005059378,0.016114253,0.14648269,0.30796899,0.15979085,0.579548035,0.569512514,0.012704786,0.007220448,0.02299732,0.20905153,0.43951534,0.22804416
131217,0.444059845,0.479434104,0.088589939,0.044786209,0.039683145,0.029229675,0.011211382,0.016408147,0.329528573,0.355779154,0.06574095,0.033235015,0.029448125,0.021690799,0.008319759,0.012176182,0.375406406,0.375406406,0.005827179,0.005943935,0.017194954,0.15488196,0.31634084,0.13886043,0.466641578,0.466641578,0.007243361,0.007388492,0.021373851,0.19252298,0.39322128,0.17260774
140107,0.695573742,0.828537788,0.186986689,0.089310748,0.019203576,0.012619493,0.011830324,0.012248331,0.457316718,0.544736178,0.122937561,0.058718861,0.012625716,0.008296899,0.007778047,0.008052872,0.21603535,0.196829942,0.003061551,0.002564838,0.006943723,0.31742733,0.47931913,0.29824943,0.36496453,0.332519411,0.005172104,0.00433297,0.011730546,0.53625353,0.80974933,0.50385488
140107,0.739163664,0.890789183,0.207376685,0.107399577,0.02181678,0.021532875,0.012251259,0.023599188,0.520600615,0.627392037,0.146057544,0.075642633,0.015365784,0.015165827,0.008628688,0.016621153,0.257284741,0.276098798,0.005707909,0.006149872,0.009306502,0.33353763,0.63674386,0.37714195,0.332723129,0.357053651,0.007381524,0.007953075,0.012035259,0.4313341,0.82344335,0.48772364
140107,0.789222639,0.740591398,0.212671789,0.101339109,0.024517828,0.022159026,0.009099617,0.020982192,0.579444645,0.543739748,0.156142923,0.074402838,0.018000908,0.016269083,0.006680909,0.015405056,0.29627478,0.256523175,0.005147127,0.005638543,0.006234764,0.31722614,0.73535081,0.30543183,0.452721263,0.391979012,0.007865042,0.008615948,0.009527001,0.48473589,1.1236493,0.46671365
140107,0.844968201,0.935367827,0.258442609,0.106466618,0.031748049,0.010899454,0.014869654,0.02219618,0.5911524,0.654397332,0.180810318,0.074485639,0.02221141,0.007625421,0.010403033,0.015528779,0.229253715,0.20383657,0.005234316,0.003569026,0.006149996,0.28058387,0.51180782,0.32722598,0.296969697,0.264044944,0.006780405,0.004623229,0.007966555,0.36346154,0.66298342,0.4238806
140121,0.740007161,0.662498924,0.281051269,0.156607038,0.05773802,0.033914385,0.012939899,0.005540002,0.254534455,0.227874555,0.096670999,0.053866894,0.019859694,0.011665265,0.004450835,0.001905551,0.074328785,0.060531333,0.000852842,0.001886968,0.001748279,0.1173966,0.1623649,0.1279566,0.098428406,0.080157407,0.001129359,0.00249878,0.002315123,0.1554601,0.2150085,0.169444
140121,0.79980062,0.783235215,0.227659336,0.112832345,0.068338686,0.029780216,0.011321933,0.019735309,0.600172086,0.587741371,0.17083605,0.084669631,0.051281495,0.022347137,0.008496003,0.014809418,0.165491803,0.1513743,0.004329054,0.002494905,0.004879545,0.25872,0.540764,0.2382479,0.220830849,0.201992574,0.005776652,0.003329181,0.006511224,0.3452338,0.7215909,0.317916
140121,0.725068681,0.771843475,0.293050193,0.163802004,0.096015767,0.093402986,NA,0.024896037,0.539828353,0.574653137,0.218181818,0.121953917,0.071485688,0.069540419,NA,0.018535605,0.180541785,0.162706699,0.003647214,0.0036812,0.008697588,0.4476346,0.8328467,0.4179224,0.258212726,0.2327048,0.005216283,0.00526489,0.01243938,0.6402116,1.191146,0.5977169
140121,1.039168665,0.77752381,0.186884307,0.13975469,0.073666667,0.031755725,0.012706767,0.023357646,0.705721137,0.528032653,0.126917035,0.094910328,0.050028571,0.021565976,0.008629431,0.015862665,0.198559401,0.121708029,0.002876063,0.004981752,0.010461679,0.3120689,0.5122935,0.2700091,0.274001303,0.16795054,0.003968812,0.00687455,0.014436555,0.4306383,0.7069375,0.3725981
140204,1.052184674,1.112418378,0.373238111,0.30551946,0.126992782,0.069843911,0.041212078,0.029480467,0.758221201,0.801626577,0.268961387,0.220162237,0.091513041,0.050330645,0.029698086,0.021244099,0.176776644,0.16273066,0.002255778,0.004315015,0.004703447,0.22244455,0.46138989,0.1828011,0.301421949,0.277472134,0.003846329,0.007357534,0.00801985,0.37929031,0.78671615,0.31169425
140204,0.94048681,1.050273033,0.480931392,0.233836619,0.157127125,0.119042749,0.030274718,0.023553728,0.708022334,0.790672189,0.362057355,0.17603814,0.118289287,0.089618402,0.022791576,0.017731844,0.126573737,0.150473258,0.003921025,0.002630802,0.004058887,0.09691456,0.23989563,0.14770369,0.190745386,0.226761731,0.005908946,0.003964592,0.006116703,0.14604929,0.36152037,0.22258803
140204,0.937907277,0.935075431,0.321306669,0.166771629,0.090067466,0.038736943,0.018637855,0.019434791,0.634152265,0.632237554,0.217246797,0.112760194,0.060897798,0.026191416,0.012601712,0.013140549,0.191811024,0.199375,0.002967716,0.002139401,0.007691304,0.27709012,0.50916814,0.29248249,0.235239287,0.244515836,0.003639641,0.002623787,0.009432706,0.33982657,0.62444977,0.35870395
140204,1.104507498,0.921036877,0.279459635,0.154461424,0.115392648,0.028394121,0.011097066,0.031819661,0.687470705,0.573274398,0.173942063,0.09614032,0.071823021,0.01767315,0.006907067,0.019805284,0.191101879,0.176685673,0.002736877,0.001630902,0.006287964,0.1936069,0.55382666,0.27086614,0.228846813,0.211583231,0.003277443,0.001953025,0.007529913,0.2318466,0.66321413,0.32436548
140218,0.64967396,0.8577297,0.372628208,0.256565001,0.154685588,0.047629323,0.008087454,0.017032674,0.512095945,0.676092822,0.293718705,0.202233589,0.12192864,0.037543114,0.006374817,0.013425755,0.134873993,0.167865508,0.003441066,0.004124653,0.00647105,0.11771341,0.19682057,0.13733467,0.185769131,0.231210102,0.004739563,0.005681104,0.008912922,0.16213294,0.27109145,0.18915836
140218,0.725480912,0.847626645,0.452625415,0.265309003,0.151070336,0.121571395,0.020990826,0.035967607,0.581451613,0.679347826,0.362765957,0.212637363,0.121078431,0.097435897,0.016823529,0.028826979,0.153064516,0.092997297,0.005074027,0.002085714,0.005616098,0.2197985,0.39626029,0.21629465,0.403201724,0.244972978,0.013365975,0.005494177,0.014793894,0.57899203,1.04382671,0.56976221
140218,0.903407235,1.004592238,0.527711378,0.430303744,0.236453796,0.106006896,0.018841678,0.018555712,0.590790905,0.656961705,0.345101379,0.281400822,0.154630987,0.069324119,0.012321677,0.012134667,0.097439853,0.094675623,0.002598871,0.00598783,0.003281537,0.06107571,0.18895329,0.09917408,0.143873724,0.139792231,0.003837334,0.008841263,0.004845317,0.09018065,0.27899686,0.14643438
140218,0.749537227,0.732408786,0.440353551,0.255070863,0.145010779,0.081282739,0.013941253,0.014076901,0.510911502,0.499236141,0.3001608,0.173865464,0.098844557,0.055405235,0.009502859,0.009595322,0.094995375,0.101945989,0.0028014,0.002232366,0.003043039,0.09372932,0.25475231,0.11299835,0.165925794,0.178066238,0.004893128,0.003899211,0.005315192,0.16371441,0.44496881,0.19737109
140304,1.024737433,1.101918632,0.739116259,0.543404098,0.424641968,0.44291248,0.11174518,0.0596573,0.789371623,0.848825534,0.569353068,0.418592862,0.327108495,0.34118256,0.0860791,0.04595497,0.153811036,0.164587451,0.003785019,0.004965943,0.00468699,0.12092297,0.21448166,0.11300034,0.152787903,0.163492634,0.003759842,0.004932911,0.004655812,0.12011861,0.21305495,0.11224867
140304,0.761953541,0.791068924,0.627386692,0.424779123,0.409245066,0.3590225,0.09934555,0.0818152,0.537272832,0.557802829,0.442386322,0.299522569,0.28856911,0.25315591,0.07005108,0.05768998,0.114495248,0.104263207,0.008472504,0.006514495,0.009175879,0.05904245,0.07940148,0.10045632,0.157597108,0.143513203,0.011661987,0.008966884,0.012630148,0.08126905,0.10929225,0.13827321
140304,0.745219638,0.692929801,0.554651163,0.338658025,0.276229433,0.18630491,0.05369536,0.03731953,0.557733426,0.518598937,0.415109154,0.253456687,0.206734203,0.13943336,0.0401864,0.02793049,0.108277316,0.094743327,0.00462268,0.002759611,0.004948272,0.05064584,0.12911535,0.05587497,0.165524691,0.144835137,0.007066741,0.004218648,0.007564476,0.07742284,0.19738002,0.08541667
140304,0.787071041,0.650664405,0.45814919,0.241791934,0.279497591,0.18023368,0.04206643,0.03467546,0.507431449,0.419488921,0.295372711,0.155885333,0.180194493,0.1161982,0.02712058,0.02235556,0.14712434,0.144361842,0.004546525,0.002956671,0.004774097,0.06584345,0.11582501,0.0621005,0.190176092,0.186605228,0.005876936,0.003821857,0.006171101,0.08511066,0.1497179,0.08027244
140320,1.112551867,1.269054379,1.009854772,0.747634855,0.838155667,0.47395398,0.21652197,0.09188904,0.733359133,0.836520657,0.665664444,0.492817337,0.552485804,0.31241553,0.14272446,0.06057036,0.164721386,0.17835937,0.003568119,0.004413655,0.007261332,0.018799657,0.029707219,0.019590969,0.286360432,0.310069432,0.006203008,0.007672932,0.012623487,0.032682325,0.051644613,0.034057984
140320,1.187176672,1.067975011,1.041091931,0.775722288,0.791296176,0.50157632,0.35214037,0.18150507,0.928541854,0.835309116,0.814282705,0.606725712,0.618906718,0.39230438,0.2754241,0.14196291,0.200529922,0.172534915,0.00802395,0.007794245,0.00698608,0.022508865,0.046927312,0.035509383,0.326520376,0.280936455,0.013065297,0.012691272,0.011375347,0.036650905,0.076411157,0.057819486
140320,1.02451716,1.101212748,0.973619092,0.799944833,0.731004434,0.59768462,0.25356619,0.10349577,0.838096875,0.900836998,0.796460177,0.654387541,0.597991479,0.48893043,0.2074275,0.08466376,0.172813557,0.169473684,0.006130866,0.006272727,0.005508309,0.029302936,0.054151451,0.047119917,0.239230769,0.234607287,0.008487134,0.008683516,0.00762531,0.040564896,0.074963409,0.065229454
140320,1.262600347,0.855800165,0.847919564,0.638756255,0.533483139,0.36751775,0.13786533,0.09203796,0.942299334,0.63869769,0.632816269,0.476714263,0.398147211,0.27428452,0.10289116,0.06868944,0.133897289,0.119313143,0.002193806,0.002509456,0.00377247,0.02365882,0.045932009,0.025152375,0.233941727,0.208460701,0.003832958,0.004384454,0.006591157,0.041336051,0.080251166,0.043945551
140401,1.031373138,1.268554775,1.131231635,0.954948623,1.271797806,0.84987666,0.35622428,0.19551101,0.838083307,1.03081469,0.919227305,0.775981524,1.033449943,0.69060111,0.28946422,0.15887026,0.288875403,0.293336689,0.008411933,0.00338018,0.007923739,0.02148474,0.0301156,0.03008376,0.433777095,0.44047619,0.012631411,0.005075699,0.011898336,0.03226162,0.04522176,0.04517396
140401,1.105371901,0.983196055,1.112514029,1.057755958,1.142335517,0.77392409,0.25771736,0.14362374,0.866842591,0.771031193,0.872443513,0.82950174,0.895829792,0.60691824,0.20210427,0.11263103,0.31968032,0.264621285,0.006957672,0.006518724,0.007207207,0.02429037,0.01351135,0.01498599,0.427661228,0.354004474,0.009307819,0.008720604,0.009641642,0.03249511,0.01807518,0.02004793
140401,0.997166123,1.003551675,1.220131291,1.111261763,1.35534542,0.83034592,0.40411225,0.22286025,0.776837652,0.781812287,0.950537634,0.865723333,1.055875576,0.64687715,0.31482178,0.17361825,0.305848847,0.262030491,0.006683616,0.005131538,0.00779661,0.01099892,0.02602906,0.02410666,0.449385246,0.385002716,0.00982027,0.007539794,0.011455598,0.01616077,0.03824462,0.03542004
140401,1.008090615,0.834428356,1.064474602,0.768119214,0.951456311,0.59004327,0.16127503,0.10889858,0.773131313,0.639945141,0.816373682,0.589090909,0.72969697,0.45251976,0.12368608,0.0835172,0.295906433,0.298257713,0.006410003,0.003263647,0.005712281,0.03266018,0.06404605,0.04304552,0.437923839,0.441403594,0.009486421,0.004830003,0.008453834,0.04833512,0.09478433,0.0637048
140415,0.784015722,0.908060912,1.03444765,0.851175162,1.040367968,0.63724248,0.36812486,0.13361813,0.600853837,0.695919568,0.792779815,0.652323477,0.797317028,0.48836978,0.28212347,0.10240224,0.593484699,0.565744947,0.044292867,0.019190768,0.011101922,0.020850791,0.037847933,0.023459676,0.742936288,0.708211099,0.055446718,0.024023396,0.013897614,0.026101446,0.047378817,0.029367303
140415,0.933046683,1.377881558,1.306367384,1.239055957,1.279176904,0.92597179,0.47754446,0.37287328,0.625623583,0.92389289,0.875941427,0.830807977,0.857709751,0.62087975,0.32020164,0.25001784,0.564096016,0.619340714,0.029268711,0.019763525,0.01545263,0.033452706,0.038674241,0.047787806,0.535899158,0.588382398,0.027805687,0.018775627,0.014680216,0.031780542,0.036741073,0.045399089
140415,0.882644824,1.114030634,1.329099036,1.070025719,1.194213444,0.70457245,0.61086494,0.17616692,0.577764574,0.729225864,0.870006051,0.700420981,0.781712193,0.46120137,0.399862,0.11531592,0.410921784,0.426691551,0.025853582,0.014408946,0.010780157,0.027377308,0.083664846,0.031246937,0.578530431,0.600732442,0.036398859,0.020286132,0.015177217,0.038544089,0.117790444,0.04399208
140415,0.702052576,0.986374408,1.197598018,1.135998352,1.265348988,0.67425406,0.88422424,0.18256944,0.45178647,0.634753902,0.770681,0.731040242,0.814280258,0.4338975,0.56901799,0.1174875,0.504222709,0.507344967,0.015209235,0.00863204,0.009724575,0.023412941,0.040511582,0.036144234,0.531022162,0.534310368,0.016017607,0.009090833,0.010241436,0.02465734,0.042664774,0.038065302
140428,0.325516577,0.503565981,0.664113286,0.580468928,0.627418621,0.44777065,0.18105151,0.10273634,0.279797766,0.432840126,0.570838557,0.498942052,0.539297659,0.38488125,0.15562282,0.08830702,0.765898702,0.688997659,0.024607292,0.007099882,0.00973443,0.01207585,0.014169283,0.014948641,0.848490352,0.763296588,0.02726085,0.007865507,0.010784155,0.013378065,0.015697246,0.016560647
140428,0.36670354,0.471514069,0.82951277,0.582463398,0.685248714,0.26892135,0.09238253,0.08403105,0.210224399,0.27031035,0.475544425,0.333915561,0.392840493,0.15416767,0.0529612,0.04817346,0.869970501,0.891290944,0.023813008,0.01041275,0.015868065,0.014799776,0.01383283,0.018300855,0.824002167,0.84419606,0.022554754,0.009862552,0.015029613,0.014017772,0.013101918,0.017333857
140428,0.289877219,0.422181392,0.732172568,0.596057987,0.674060914,0.37776015,0.12765268,0.07719237,0.180416714,0.262761523,0.455696965,0.370980596,0.419528846,0.23511418,0.07944976,0.04804377,0.746302877,0.672958943,0.015631925,0.00618711,0.007201538,0.010045192,0.009927143,0.01397878,0.721333636,0.650443588,0.015108924,0.005980107,0.006960595,0.009709108,0.009595008,0.013511088
140428,0.425534728,0.508291208,0.956845602,0.710684171,0.780825017,0.48534046,0.18386167,0.07392042,0.225091151,0.268866078,0.506133728,0.375924003,0.413025755,0.25672604,0.0972556,0.039101,0.743364341,0.625669732,0.013521565,0.003726275,0.00538843,0.00827588,0.010424932,0.008259406,0.839915616,0.706934339,0.015277803,0.004210259,0.006088302,0.009350785,0.011778966,0.009332173
140513,0.172319392,0.304180064,0.391954023,0.297297297,0.275,0.12822857,0.05777448,0.0273,0.135244613,0.238735263,0.307624521,0.233333333,0.215833333,0.10064,0.04534421,0.02142636,0.81198032,0.807833645,0.046732243,0.010277924,0.008456033,0.026049843,0.039199302,0.03547515,0.980179707,0.97517406,0.056412692,0.012406966,0.010207675,0.031445993,0.047319325,0.042823725
140513,0.198809748,0.356743418,0.4373565,0.243064359,0.283977555,0.13295649,0.05555264,0.06263965,0.138466901,0.248464454,0.304609808,0.169289327,0.197784527,0.09260146,0.03869127,0.04362723,0.944915051,0.81412922,0.057459063,0.013877551,0.015186441,0.024166667,0.039169719,0.036725738,1.104526842,0.951649119,0.067164849,0.016221699,0.017751682,0.028248817,0.045786133,0.042929323
140513,0.188050314,0.421582837,0.495095837,0.474152318,0.366362478,0.2996977,0.13744909,0.10052796,0.122696629,0.2750689,0.323033708,0.309368752,0.239039436,0.19554286,0.089681,0.06559118,0.832555556,0.774970051,0.048296958,0.013141982,0.010567962,0.021049724,0.039062367,0.022687819,1.023113636,0.95234777,0.059351326,0.016149962,0.012986792,0.025867654,0.048003091,0.027880682
140513,0.143080228,0.222106842,0.384826828,0.172537743,0.152472467,0.06575634,0.03794126,0.01866074,0.104548346,0.162292885,0.28119195,0.126072874,0.111411231,0.04804798,0.02772358,0.01363536,0.753626715,0.80876494,0.040996016,0.009653693,0.006080467,0.021492473,0.033421395,0.022713897,0.970519444,1.041526375,0.052794613,0.012432012,0.007830417,0.027677977,0.043040026,0.029250925
