sma,coef.RNA.log.ACT2,r.sqr.RNA.log.ACT2,aic.RNA.log.ACT2,loglik.RNA.log.ACT2,coef.RNA.ACT2,r.sqr.RNA.ACT2,aic.RNA.ACT2,loglik.RNA.ACT2,coef.RNA.log.PP2A,r.sqr.RNA.log.PP2A,aic.RNA.log.PP2A,loglik.RNA.log.PP2A,coef.RNA.PP2A,r.sqr.RNA.PP2A,aic.RNA.PP2A,loglik.RNA.PP2A
32,3.01362651855009,0.769138970961936,323.61874910456,-158.80937455228,2.10976610916387,0.482471788032261,435.711382737959,-214.855691368979,2.92387490238033,0.744316179288429,337.742934777966,-165.871467388983,4.13825756500558,0.27986654256833,876.710183450286,-435.355091725143
33,3.02392013456214,0.772313869381005,320.84917647693,-157.424588238465,2.10732615441775,0.480058381111296,436.641881612242,-215.320940806121,2.93381352933904,0.747383249745481,335.341385524191,-164.670692762095,4.13628497586835,0.278852995492646,876.990067770702,-435.495033885351
34,3.03467646193604,0.774902223092719,318.562538755091,-156.281269377545,2.10955615083267,0.479271533713882,436.944320419148,-215.472160209574,2.9442626242358,0.749891436589702,333.355675595045,-163.677837797523,4.14172190211622,0.278537218593049,877.077187107667,-435.538593553833
35,3.03815740955167,0.777174278050825,316.533554385728,-155.266777192864,2.11064337567519,0.480070406378197,436.637255936771,-215.318627968386,2.94665865745567,0.751628301760087,331.968910283602,-162.984455141801,4.1431547658278,0.278921402772799,876.971189935301,-435.48559496765
36,3.04390742303964,0.778215774295419,315.596554973016,-154.798277486508,2.11351272544905,0.480202288365404,436.586518791657,-215.293259395829,2.95098697273803,0.752046858246201,331.63327219431,-162.816636097155,4.14981135233603,0.279153507074056,876.907124531814,-435.453562265907
37,3.0623049572847,0.780629870418757,313.407642913778,-153.703821456889,2.12426698286386,0.480777162036542,436.36520508231,-215.182602541155,2.96779028268033,0.753892376381613,330.146573217779,-162.073286608889,4.17105473553909,0.279518640540323,876.806298670132,-435.403149335066
38,3.07253868535237,0.781292310531502,312.802781778288,-153.401390889144,2.12883766026558,0.480044237513474,436.647321994371,-215.323660997185,2.97731272689338,0.754368559142624,329.761163939132,-161.880581969566,4.18158593566235,0.279314053359356,876.862798493731,-435.431399246866
39,3.06942544092668,0.783302603347547,310.955943360491,-152.477971680246,2.12162959390897,0.478995974149952,437.050128607886,-215.525064303943,2.97467590186826,0.75652166536112,328.009120015023,-161.004560007511,4.16922186928548,0.278951137450042,876.962983724772,-435.481491862386
40,3.07104965381425,0.785107188426088,309.283434985029,-151.641717492514,2.11909511645858,0.478446651487025,437.26088831369,-215.630444156845,2.97627335636221,0.758276104354194,326.569988620137,-160.284994310068,4.16646524963732,0.278928780346789,876.969153895485,-435.484576947742
41,3.08343598341101,0.787041427336013,307.475094838383,-150.737547419192,2.12392190186525,0.477949650187894,437.451382593272,-215.725691296636,2.98860574493722,0.760305028782252,324.892620409334,-159.446310204667,4.17786795284128,0.278892021812953,876.979298194121,-435.48964909706
42,3.08930988172408,0.787859683365489,306.705149716768,-150.352574858384,2.12524409990857,0.47722249763483,437.729764402849,-215.864882201425,2.99504869549399,0.761489764173375,323.90658838075,-158.953294190375,4.18280414993663,0.278783725603461,877.009181829082,-435.504590914541
43,3.09039125481247,0.789862946088284,304.807555490246,-149.403777745123,2.12010316003279,0.475790905166181,438.276702965258,-216.138351482629,2.99680256691683,0.763786529806756,321.981005472416,-157.990502736208,4.1746560190427,0.27821028856398,877.167343303093,-435.583671651547
44,3.09223659022507,0.790236822576631,304.451397946859,-149.225698973429,2.11799861806177,0.474504700284411,438.766824005863,-216.383412002931,2.99892633339411,0.764340889875993,321.513431346975,-157.756715673487,4.17087695445567,0.277514907013287,877.358970185813,-435.679485092906
45,3.10516034175704,0.789426051443012,305.222942584722,-149.611471292361,2.12375360458937,0.472638387086248,439.475871980204,-216.737935990102,3.012391359672,0.7640646796325,321.74653776718,-157.87326888359,4.18404282651076,0.27667864665384,877.589175038627,-435.794587519314
46,3.11018425307727,0.790010449936187,304.667117962541,-149.333558981271,2.12168291143573,0.470542545537985,440.269137113495,-217.134568556747,3.01747496261854,0.764761362899894,321.158049931423,-157.579024965712,4.18138470289436,0.275648036346245,877.872514495742,-435.936257247871
47,3.11427117139142,0.790202761691094,304.48387087265,-149.241935436325,2.12001636328513,0.468685436841937,440.969423532273,-217.484711766136,3.02161494912062,0.765056375810688,320.908327294967,-157.454163647484,4.17876832116452,0.274655214089687,878.145084134879,-436.072542067439
48,3.11985128685082,0.789633646804053,305.025674347866,-149.512837173933,2.1209135413383,0.467069093344025,441.576931776017,-217.788465888009,3.02751768405576,0.764764874932346,321.155078907259,-157.57753945363,4.18123035072756,0.273803381209458,878.378649311974,-436.189324655987
49,3.12080270757356,0.788175248687389,306.407421999054,-150.203710999527,2.11893239208641,0.465052202406312,442.332408340115,-218.166204170058,3.0284945734308,0.763385464543695,322.318599716144,-158.159299858072,4.17770542541658,0.272672900488381,878.688194599777,-436.344097299888
50,3.1193889690755,0.784868002070643,309.505921106597,-151.752960553298,2.11890661166206,0.463509386081686,442.908388209558,-218.454194104779,3.02693803391148,0.760098403280465,325.064091517131,-159.532045758565,4.17987967943131,0.272061058429705,878.855526995935,-436.427763497967
51,3.12075234501953,0.781124490059548,312.95618847252,-153.47809423626,2.12272104938099,0.4625565521197,443.263283075416,-218.631641537708,3.02795944848924,0.756325935543546,328.1690298743,-161.08451493715,4.1901383693143,0.271857723764917,878.911105761818,-436.455552880909
52,3.12200822598801,0.777982283570477,315.8070008718,-154.9035004359,2.12537321716802,0.461476265319111,443.664889065298,-218.832444532649,3.02856783950473,0.752970317507909,330.890747010456,-162.445373505228,4.19728645233192,0.271466676378223,879.017949635401,-436.508974817701
53,3.12112898784043,0.777639989136262,316.115112175214,-155.057556087607,2.12026911897336,0.459319060802403,444.464443567605,-219.232221783803,3.02740698245837,0.752493205296243,331.274724184869,-162.637362092435,4.19015462279272,0.270580894282573,879.259755410645,-436.629877705323
54,3.12053699826411,0.777893436157833,315.887021188432,-154.943510594216,2.11569072847115,0.457660195199974,445.077125054611,-219.538562527305,3.02676591815975,0.752714581531564,331.096653986529,-162.548326993264,4.1828346019894,0.269829920788428,879.464530480322,-436.732265240161
55,3.12541745168488,0.777336873142991,316.387561865537,-155.193780932769,2.11682740779298,0.456395595232477,445.542931871571,-219.771465935786,3.03154026690197,0.752202548290882,331.508280634769,-162.754140317385,4.18602085025987,0.269207376172689,879.634126029576,-436.817063014788
56,3.12797502433629,0.77672586537762,316.935628331841,-155.46781416592,2.11436010913059,0.454230684106303,446.33785245213,-220.168926226065,3.03469575440194,0.751950988844776,331.710199324603,-162.855099662301,4.18221581119069,0.268069968045515,879.943609528766,-436.971804764383
57,3.13108308987521,0.776727006390748,316.934606255508,-155.467303127754,2.11032913262796,0.451603136874266,447.298420356084,-220.649210178042,3.03742622878629,0.751819418808887,331.815724823925,-162.907862411963,4.17402452946781,0.266494418780719,880.371515636252,-437.185757818126
58,3.13447347648704,0.775165813697986,318.328200537781,-156.16410026889,2.10730349651818,0.448432343960904,448.451476346818,-221.225738173409,3.04065282472391,0.750281235133786,333.045288700972,-163.522644350486,4.16869990568858,0.264708410452763,880.855470588653,-437.427735294327
59,3.14005263063616,0.77340223416945,319.890862189958,-156.945431094979,2.10648676721241,0.445478120967052,449.519827479312,-221.759913739656,3.04571989397368,0.748407610146878,334.532800418837,-164.266400209418,4.17010696953543,0.263347214196711,881.223525437338,-437.611762718669
60,3.14194092222099,0.7722431059615,320.911325563637,-157.455662781819,2.10385316827767,0.443165765800046,450.35209302456,-222.17604651228,3.04722684067743,0.747125438793812,335.544373716737,-164.772186858369,4.16785453307225,0.262352448749216,881.492070928535,-437.746035464267
61,3.14425725526886,0.770426155420893,322.500512510446,-158.250256255223,2.10217722502111,0.44076882437666,451.211162784303,-222.605581392151,3.04907736884712,0.745174294931109,337.073935806945,-165.536967903473,4.16701755183366,0.261244826413577,881.790657326997,-437.895328663498
62,3.14509700772565,0.767534844961249,325.003632985773,-159.501816492886,2.0992232908788,0.437647672935787,452.324288820905,-223.162144410453,3.04924533776582,0.742070604042022,339.48304701388,-166.74152350694,4.16272151863107,0.25959197944074,882.235390789531,-438.117695394766
63,3.14130597364004,0.762691678495243,329.127610441279,-161.563805220639,2.09708096110629,0.435047085399159,453.247052968115,-223.623526484058,3.0446621289935,0.736955103782734,343.391175629955,-168.695587814978,4.15900654650981,0.258117880964764,882.631191430158,-438.315595715079
64,3.13803475898361,0.757692515961471,333.297067353704,-163.648533676852,2.09586028536635,0.432593007826263,454.113943927563,-224.056971963782,3.04100016205699,0.731889769274524,347.186797943897,-170.593398971949,4.15837465954873,0.256883425560755,882.962042471392,-438.481021235696
65,3.13994476530514,0.752323841786579,337.679980225223,-165.839990112612,2.09993182596071,0.430673887534109,454.789255346811,-224.394627673405,3.04176854726474,0.726189846239648,351.373119578071,-172.686559789036,4.16928612638899,0.256092763383035,883.173662200712,-438.586831100356
66,3.1399772905175,0.747401425916925,341.615877374924,-167.807938687462,2.10477454536904,0.429822766002991,455.088024698226,-224.544012349113,3.04087959581551,0.721003205537458,355.10741340615,-174.553706703075,4.18020154689678,0.255746237185091,883.266338617663,-438.633169308832
67,3.13417754007517,0.744762967496511,343.694094913603,-168.847047456801,2.09800306015431,0.427130379167137,456.030205433419,-225.01510271671,3.03497667930934,0.718324460799853,357.008967047816,-175.504483523908,4.16822933327739,0.254325093492447,883.645964416435,-438.822982208217
68,3.12770126778294,0.742284257178558,345.627005489803,-169.813502744902,2.08943935317514,0.423990961743665,457.123245229309,-225.561622614655,3.02835169925635,0.715766949676652,358.807660999067,-176.403830499534,4.15200233474935,0.252551679205348,884.118677723183,-439.059338861592
69,3.12789325740963,0.739637845452737,347.670277173282,-170.835138586641,2.08675558026737,0.421343001956546,458.040554423772,-226.020277211886,3.02779327830007,0.712864539720301,360.829419421531,-177.414709710765,4.14729067724959,0.251049629461159,884.518180878612,-439.259090439306
70,3.12791896030529,0.737123904337843,349.59212478905,-171.796062394525,2.08272835989945,0.418284828341405,459.094761263829,-226.547380631915,3.0273384567855,0.710216482326887,362.656251757364,-178.328125878682,4.14043157999346,0.249365333888437,884.965204490776,-439.482602245388
71,3.1285244161301,0.734496690877115,351.581025255656,-172.790512627828,2.07959054604928,0.415378253516113,460.091585010737,-227.045792505368,3.02798838958121,0.707714899069887,364.366765319687,-179.183382659844,4.13553609518902,0.247793335526336,885.381519615713,-439.690759807857
72,3.13195352100774,0.731986715890023,353.462873758248,-173.731436879124,2.07737521952528,0.412173263819739,461.185022454476,-227.592511227238,3.03081313719193,0.705066568185303,366.161740749854,-180.080870374927,4.13328949463802,0.246138478455626,885.818839376746,-439.909419688373
73,3.13500482467417,0.728686922876738,355.910248429012,-174.955124214506,2.07720744555692,0.40945071221614,462.109194838381,-228.05459741919,3.03322099102766,0.70163413695086,368.464327125162,-181.232163562581,4.1366095957094,0.244944525890713,886.133762743225,-440.066881371613
74,3.1333631374185,0.725197180587323,358.466328420259,-176.23316421013,2.07514011271206,0.407105377648694,462.901910950327,-228.450955475164,3.03176725193405,0.698331625859601,370.654889938559,-182.327444969279,4.1354775633948,0.243891910838496,886.410993394308,-440.205496697154
75,3.13501141958311,0.722062748811871,360.73463899936,-177.36731949968,2.07474705237006,0.404766293227744,463.68939741474,-228.84469870737,3.03297084251574,0.695128337116762,372.75684643789,-183.378423218945,4.13662941900417,0.242715671168336,886.72032723094,-440.36016361547
76,3.13280691595397,0.7179844121659,363.648033470434,-178.824016735217,2.0711400724389,0.401646550884011,464.734901107624,-229.367450553812,3.03026803442993,0.690940155760155,375.472006059962,-184.736003029981,4.1317713127822,0.241116515702077,887.140111971174,-440.570055985587
77,3.1256474800431,0.711155173652225,368.433486558771,-181.216743279385,2.06638380292323,0.397817333574438,466.010741207916,-230.005370603958,3.02280241054889,0.684114279951855,379.81927527304,-186.90963763652,4.12559822233599,0.239198835717495,887.642345799552,-440.821172899776
78,3.12177908157355,0.70440418925571,373.054167773115,-183.527083886558,2.06479539661515,0.394410969726769,467.138892460006,-230.569446230003,3.01849634210953,0.677357174513537,384.03119090053,-189.015595450265,4.12461391915307,0.237399115357465,888.112536211224,-441.056268105612
79,3.12130181030395,0.697284043608229,377.814550024651,-185.907275012325,2.06577255745119,0.390913390513453,468.29066953207,-231.145334766035,3.01778246784198,0.670391817300552,388.281575375565,-191.140787687783,4.1294714107021,0.235623082222981,888.575451589007,-441.287725794504
80,3.11614630556672,0.690161524605176,382.465787301555,-188.232893650778,2.06512695542919,0.387959076095357,469.258404711687,-231.629202355844,3.01254746905037,0.66343017589296,392.440875319236,-193.220437659618,4.13016007085662,0.234065418198641,888.98056551252,-441.49028275626
81,3.10388318175769,0.68448187476266,386.098790302424,-190.049395151212,2.05592918386876,0.384365908500635,470.429130778315,-232.214565389157,3.00074179352555,0.657994693513445,395.628979567739,-194.814489783869,4.11437959312588,0.232193423256104,889.46634132479,-441.733170662395
82,3.09453117892776,0.679170861271201,389.437305050117,-191.718652525058,2.04774602872863,0.380643874336777,471.634661115766,-232.817330557883,2.99156182241165,0.65282139201511,398.616589444083,-196.308294722041,4.10094293104392,0.230272420933815,889.963604633843,-441.981802316921
83,3.09201732158325,0.674076370580786,392.588182054257,-193.294091027128,2.04503368700196,0.377401429479611,472.678967235487,-233.339483617743,2.98880207801141,0.647770155043817,401.491057519105,-197.745528759553,4.0971173459525,0.228485944975093,890.424932523171,-442.212466261586
84,3.09206826715069,0.671024738195906,394.452075557552,-194.226037778776,2.0428165338452,0.374866346247679,473.491669406967,-233.745834703483,2.98876891422057,0.644789823721559,403.167777591661,-198.58388879583,4.09430237822511,0.227127326932968,890.775058634993,-442.387529317496
85,3.08520401094067,0.665474678044968,397.798079909859,-195.899039954929,2.03891715066883,0.371997703907516,474.407339363251,-234.203669681625,2.98215318899485,0.639447407735413,406.138484008187,-200.069242004093,4.08923092667106,0.22568581835316,891.145873949913,-442.572936974956
86,3.07954085928454,0.659216152252023,401.50524413211,-197.752622066055,2.0345141898334,0.368260116406524,475.594121397976,-234.797060698988,2.97704504574724,0.633573001391858,409.354619156098,-201.677309578049,4.08397240430307,0.223803828126679,891.628961648285,-442.814480824143
87,3.07858030902904,0.65417023181911,404.44489528867,-199.222447644335,2.03294506748774,0.365105547203901,476.59032863293,-235.295164316465,2.97636515871389,0.628816154842691,411.92135361956,-202.96067680978,4.08362647318017,0.222187360870746,892.042958142605,-443.021479071303
88,3.0716799605801,0.647380054062386,408.33373169412,-201.16686584706,2.02737010015699,0.360953120844682,477.89413783069,-235.947068915345,2.96924588972625,0.62208968477763,415.495279548051,-204.747639774025,4.07540469970533,0.219977478135255,892.607545424183,-443.303772712091
89,3.06449064793135,0.640708291864456,412.082487591414,-203.041243795707,2.02121807959121,0.356736406736684,479.209491451452,-236.604745725726,2.96205248597961,0.615564731201544,418.901864429316,-206.450932214658,4.06666144480391,0.217791200557908,893.164530188198,-443.582265094099
90,3.05600640632805,0.634537294777225,415.488411644745,-204.744205822372,2.0154940168701,0.353255554776916,480.288821286272,-237.144410643136,2.9537072774488,0.60956768304992,421.982226630758,-207.991113315379,4.05889126867553,0.216061768170112,893.604025558922,-443.802012779461
91,3.04569615099022,0.62598317944502,420.115718616682,-207.057859308341,2.00942567400537,0.348747216017374,481.678148408865,-237.839074204432,2.94333137771303,0.601164763613624,426.219684877259,-210.10984243863,4.0504013092086,0.213691559668373,894.204787029631,-444.102393514815
92,3.0374961934368,0.617810807500753,424.438715251722,-209.219357625861,2.00398658356715,0.344184237258162,483.07455483522,-238.53727741761,2.93530347560262,0.593250692434776,430.129766927643,-212.064883463821,4.04314661751281,0.21127459607129,894.815537249523,-444.407768624761
93,3.03060418990631,0.609491245831327,428.745641761651,-211.372820880825,2.00021797616291,0.339813811583943,484.402954610785,-239.201477305392,2.92887999835492,0.585332389735948,433.966530000545,-213.983265000272,4.03824402333513,0.208862552469591,895.423181196899,-444.711590598449
94,3.02397050830786,0.601200387276985,432.947377783142,-213.473688891571,1.99791594648955,0.335889104519265,485.588404190858,-239.794202095429,2.92246919508226,0.577347207260381,437.76220841108,-215.88110420554,4.03567617460678,0.206654977320711,895.977693786516,-444.988846893258
95,3.01435852934153,0.594557472664839,436.251390521817,-215.125695260909,1.99269931661657,0.332556096730579,486.58964417071,-240.294822085355,2.91279949880663,0.570794076119238,440.823980972277,-217.411990486139,4.02595517104641,0.204678491291159,896.472852355089,-445.236426177545
96,3.00151564008662,0.587483669073155,439.710723410206,-216.855361705103,1.98390595334173,0.328499020951875,487.801669624084,-240.900834812042,2.90013979754039,0.563880766342033,444.003775077121,-219.00188753856,4.01039264039062,0.202394761347962,897.043453069552,-445.521726534776
97,2.99288999594729,0.580700800076741,442.972513596868,-218.486256798434,1.97695709008072,0.324296859028813,489.049342634771,-241.524671317385,2.89185358029861,0.557363586202115,446.955545868811,-220.477772934405,3.99974505906977,0.200136672894413,897.60604304619,-445.803021523095
98,2.98077601692502,0.574018150925808,446.13491189777,-220.067455948885,1.96815164178966,0.320303285550185,490.227912934682,-242.113956467341,2.88011409903517,0.550915628197479,449.833500555726,-221.916750277863,3.98686362915257,0.198154769761975,898.098515815761,-446.049257907881
99,2.97123709343598,0.566844794280087,449.474785696533,-221.737392848267,1.96249252161583,0.31650670016687,491.341945508227,-242.670972754114,2.87005417184082,0.543696714398177,453.006935222808,-223.503467611404,3.97901028077967,0.196156500868991,898.593824411658,-446.296912205829
