sma,coef.K27.I.FUS3,r.sqr.K27.I.FUS3,aic.K27.I.FUS3,loglik.K27.I.FUS3,coef.K27.II.FUS3,r.sqr.K27.II.FUS3,aic.K27.II.FUS3,loglik.K27.II.FUS3,coef.K27.III.FUS3,r.sqr.K27.III.FUS3,aic.K27.III.FUS3,loglik.K27.III.FUS3,coef.K27.IV.FUS3,r.sqr.K27.IV.FUS3,aic.K27.IV.FUS3,loglik.K27.IV.FUS3,coef.K27.V.FUS3,r.sqr.K27.V.FUS3,aic.K27.V.FUS3,loglik.K27.V.FUS3,coef.K27.VI.FUS3,r.sqr.K27.VI.FUS3,aic.K27.VI.FUS3,loglik.K27.VI.FUS3,coef.K27.VII.FUS3,r.sqr.K27.VII.FUS3,aic.K27.VII.FUS3,loglik.K27.VII.FUS3,coef.K27.VIII.FUS3,r.sqr.K27.VIII.FUS3,aic.K27.VIII.FUS3,loglik.K27.VIII.FUS3,coef.K27.I.STM,r.sqr.K27.I.STM,aic.K27.I.STM,loglik.K27.I.STM,coef.K27.II.STM,r.sqr.K27.II.STM,aic.K27.II.STM,loglik.K27.II.STM,coef.K27.III.STM,r.sqr.K27.III.STM,aic.K27.III.STM,loglik.K27.III.STM,coef.K27.IV.STM,r.sqr.K27.IV.STM,aic.K27.IV.STM,loglik.K27.IV.STM,coef.K27.V.STM,r.sqr.K27.V.STM,aic.K27.V.STM,loglik.K27.V.STM,coef.K27.VI.STM,r.sqr.K27.VI.STM,aic.K27.VI.STM,loglik.K27.VI.STM,coef.K27.VII.STM,r.sqr.K27.VII.STM,aic.K27.VII.STM,loglik.K27.VII.STM,coef.K27.VIII.STM,r.sqr.K27.VIII.STM,aic.K27.VIII.STM,loglik.K27.VIII.STM,coef.K4.I.ACT2,r.sqr.K4.I.ACT2,aic.K4.I.ACT2,loglik.K4.I.ACT2,coef.K4.II.ACT2,r.sqr.K4.II.ACT2,aic.K4.II.ACT2,loglik.K4.II.ACT2,coef.K4.III.ACT2,r.sqr.K4.III.ACT2,aic.K4.III.ACT2,loglik.K4.III.ACT2,coef.K4.IV.ACT2,r.sqr.K4.IV.ACT2,aic.K4.IV.ACT2,loglik.K4.IV.ACT2,coef.K4.V.ACT2,r.sqr.K4.V.ACT2,aic.K4.V.ACT2,loglik.K4.V.ACT2,coef.K4.VI.ACT2,r.sqr.K4.VI.ACT2,aic.K4.VI.ACT2,loglik.K4.VI.ACT2,coef.K4.VII.ACT2,r.sqr.K4.VII.ACT2,aic.K4.VII.ACT2,loglik.K4.VII.ACT2,coef.K4.VIII.ACT2,r.sqr.K4.VIII.ACT2,aic.K4.VIII.ACT2,loglik.K4.VIII.ACT2,coef.K4.I.PP2AA3,r.sqr.K4.I.PP2AA3,aic.K4.I.PP2AA3,loglik.K4.I.PP2AA3,coef.K4.II.PP2AA3,r.sqr.K4.II.PP2AA3,aic.K4.II.PP2AA3,loglik.K4.II.PP2AA3,coef.K4.III.PP2AA3,r.sqr.K4.III.PP2AA3,aic.K4.III.PP2AA3,loglik.K4.III.PP2AA3,coef.K4.IV.PP2AA3,r.sqr.K4.IV.PP2AA3,aic.K4.IV.PP2AA3,loglik.K4.IV.PP2AA3,coef.K4.V.PP2AA3,r.sqr.K4.V.PP2AA3,aic.K4.V.PP2AA3,loglik.K4.V.PP2AA3,coef.K4.VI.PP2AA3,r.sqr.K4.VI.PP2AA3,aic.K4.VI.PP2AA3,loglik.K4.VI.PP2AA3,coef.K4.VII.PP2AA3,r.sqr.K4.VII.PP2AA3,aic.K4.VII.PP2AA3,loglik.K4.VII.PP2AA3,coef.K4.VIII.PP2AA3,r.sqr.K4.VIII.PP2AA3,aic.K4.VIII.PP2AA3,loglik.K4.VIII.PP2AA3
91,-2.31454275344745,0.821372565220379,108.178420643319,-51.0892103216593,-2.16887332465633,0.83078471730953,69.0718110611511,-31.5359055305755,-2.40822288140236,0.890619611292743,9.76693862763764,-1.88346931381882,-2.27320010191382,0.842309405949442,71.001383320886,-32.500691660443,-2.25356490422525,0.769888260081455,161.097737666385,-77.5488688331925,-2.18964981901602,0.688282180566708,229.376806312373,-111.688403156187,-2.1184854478885,0.656541099081833,243.321488711166,-118.660744355583,-1.28661742004505,0.611068954916976,86.1916768527648,-40.0958384263824,-2.25364208289817,0.814502198583076,106.740691038941,-50.3703455194703,-2.10797264990046,0.81715372398684,76.4828374472551,-35.2414187236275,-2.34732220947356,0.883003022347496,14.7024391879514,-4.35121959397571,-2.21229942337484,0.826581644328014,82.9230853199191,-38.4615426599595,-2.1926642317526,0.748509745207573,173.539408988546,-83.7697044942729,-2.12597136121397,0.660701387377668,242.574200574189,-118.287100287094,-2.0543021183418,0.62509576085829,258.051505575921,-126.025752787961,-1.22293896327206,0.553774348126614,112.794141081889,-53.3970705409447,0.853472097300775,0.612470973100995,-77.2906648775228,41.6453324387614,0.841483736414275,0.575270616733003,-52.0846402415793,29.0423201207897,1.2940564020196,0.49041564695046,188.409600882882,-91.204800441441,0.719959983116368,0.355350243807431,65.3252571835847,-29.6626285917923,0.473277433458799,0.241775408265698,6.99313853438812,-0.496569267194058,-0.424538910778335,0.0754764552292798,235.488285564148,-114.744142782074,-0.626926503800922,0.122946489999043,281.812389543839,-137.90619477192,-0.489027634039959,0.0975128489684272,235.82228225069,-114.911141125345,0.746099259676642,0.594492417565729,-116.043864446235,61.0219322231175,0.734110898931963,0.555918386138142,-90.9322302722662,48.4661151361331,1.18668356592316,0.478865683034758,163.010998496047,-78.5054992480236,0.612587135255693,0.313336041535305,38.516591994452,-16.258295997226,0.365904597260458,0.173758524775956,-12.6804855795057,9.34024278975287,-0.532676048212224,0.104422700842643,254.770169911304,-124.385084955652,-0.735646154859726,0.149563815913173,300.142701130795,-147.071350565398,-0.597125874116865,0.126982585417971,255.94644740257,-124.973223701285
92,-2.3160382856835,0.81608566372397,114.011984373221,-54.0059921866107,-2.17176966017192,0.826574778658126,73.986758910148,-33.993379455074,-2.4206284805039,0.892872971523907,5.60367876630878,0.198160616845611,-2.28792018644019,0.846666855665264,65.3970074407478,-29.6985037203739,-2.27209108748996,0.776557349251767,155.21569131469,-74.6078456573448,-2.20955795906627,0.695496057460655,224.74077114502,-109.37038557251,-2.13610991858213,0.66244718034407,239.921779380165,-116.960889690083,-1.29722753197867,0.616439361942102,83.4386175111837,-38.7193087555919,-2.25540849011498,0.809482188461939,112.081222900157,-53.0406114500787,-2.11113986037841,0.813284197810182,80.6712191273903,-37.3356095636952,-2.35999868355692,0.885675839287006,10.0804043569919,-2.04020217849594,-2.22729038285549,0.831354266769608,77.3417544194153,-35.6708772097076,-2.21146129000003,0.75552072143245,167.884671916475,-80.9423359582374,-2.14611693539845,0.66813441730976,238.188388244458,-116.094194122229,-2.07216584495794,0.631189932107756,254.839292797888,-124.419646398944,-1.23378650952204,0.559332412382948,110.312419311922,-52.1562096559612,0.851302867519168,0.604657648698782,-73.2983953648003,39.6491976824001,0.839277732260167,0.567840862477863,-48.6163055529783,27.3081527764892,1.2876437476841,0.481818926282521,191.75546986848,-92.8777349342401,0.716927519402367,0.349643054636593,67.0880978278258,-30.5440489139129,0.472490622245613,0.239112026060252,7.69443875258315,-0.847219376291575,-0.414789393369672,0.0714885144126736,236.340523636077,-115.170261818039,-0.616261123495449,0.117864570568478,282.950574181378,-138.475287090689,-0.478661209212283,0.0926957907945726,236.870980705182,-115.435490352591,0.744296668686497,0.587056301172056,-112.409526673762,59.2047633368809,0.732271533569709,0.548866215464871,-87.7811153249122,46.8905576624561,1.18063755033007,0.470339599483306,166.256645062299,-80.1283225311494,0.609921310257054,0.308217096844921,40.0020226959425,-17.0010113479712,0.365484424887128,0.172021463820892,-12.2604540041273,9.13022700206367,-0.522605054911259,0.0997287304421154,255.805232969559,-124.90261648478,-0.724670906294437,0.143992911051126,301.42896968019,-147.714484840095,-0.586444525172932,0.121527555164277,257.173567764074,-125.586783882037
93,-2.31900065395948,0.810832297211799,119.644754869938,-56.8223774349689,-2.17605837604766,0.822395502650361,78.7492884269774,-36.3746442134887,-2.43512943565779,0.895493662822354,0.650158781571925,2.67492060921404,-2.30433000615387,0.851148201486053,59.464647821006,-26.732323910503,-2.29234362092552,0.783369236067526,149.023605442998,-71.5118027214991,-2.23046549827578,0.70262322979041,220.051316719683,-107.025658359842,-2.15539198315168,0.668711772212776,236.250067188231,-115.125033594116,-1.30842018439907,0.621727569532301,80.6897688101928,-37.3448844050964,-2.25845590825084,0.804387151215831,117.359573988245,-55.6797869941225,-2.11551362609791,0.809328797144543,84.8637805651011,-39.4318902825506,-2.37458468857488,0.888610865711597,4.8787756871039,0.560612156448048,-2.24378525239969,0.836142005693873,71.5817349622935,-32.7908674811467,-2.23179887329122,0.762575453302693,162.028535875055,-78.0142679375274,-2.16711463046651,0.675411509514237,233.798368162227,-113.899184081113,-2.0915402451735,0.637567061015333,251.420596296174,-122.710298148087,-1.24506931796658,0.564708886947304,107.881813094246,-50.940906547123,0.849323707315347,0.596448387723398,-69.18793750116,37.59396875058,0.837203538312812,0.559966914839307,-45.0051008874776,25.5025504437388,1.28098773545553,0.472571328684861,195.293248191241,-94.6466240956207,0.713696282664944,0.343388929489574,69.0021991089559,-31.501099554478,0.471580978804701,0.236054676603372,8.49645522461606,-1.24822761230803,-0.405270094817503,0.0676275384792563,237.162148577259,-115.581074288629,-0.605484643312086,0.112740962040042,284.091477151123,-139.045738575561,-0.468537624938451,0.0880132654698141,237.885067571403,-115.942533785702,0.742715436393604,0.579318664843333,-108.69665422678,57.34832711339,0.730595267533984,0.541453197224864,-84.5214294784905,45.2607147392452,1.17437946595044,0.461190418727472,169.681880974024,-81.840940487012,0.607088001290283,0.302619860030159,41.6137174879525,-17.8068587439763,0.364972709388834,0.170000692568418,-11.7729270420777,8.88646352103883,-0.512730365748096,0.0951271821870306,256.814690922934,-125.407345461467,-0.713549992267935,0.138334341472121,302.726937807493,-148.363468903746,-0.575969882336877,0.116165210102911,258.372433905573,-126.186216952787
94,-2.32265308552585,0.805847955137645,124.846284977801,-59.4231424889003,-2.18096069246693,0.81844676275246,83.1472435693214,-38.5736217846607,-2.44971139645583,0.897849151584974,-3.90925833943299,4.9546291697165,-2.32064521645441,0.85524087863127,53.8886396187899,-23.9443198093949,-2.31238419387606,0.789736434465552,143.057097879022,-68.528548939511,-2.2508156874404,0.709207291324426,215.618245343215,-104.809122671608,-2.17397087295567,0.674336303970378,232.893854590889,-113.446927295444,-1.31929843618617,0.62654690855754,78.1509639595293,-36.0754819797647,-2.26212949844184,0.799524789695434,122.270205028249,-58.1351025141243,-2.12043710112276,0.805562505305113,88.7758313140633,-41.3879156570316,-2.38918780800291,0.891234496931842,0.111662052525702,2.94416897373715,-2.26012162129636,0.840497060239807,66.1941727231728,-30.0970863615864,-2.25186060486092,0.769149630048952,156.412511201189,-75.2062556005947,-2.18750119926449,0.682123684124635,229.660993111783,-111.830496555892,-2.11015530342639,0.643287209931083,248.302527767916,-121.151263883958,-1.25598394955523,0.56959685143505,105.64585682988,-49.8229284149402,0.847691157217606,0.588649522998211,-65.3596970573878,35.6798485286939,0.835455461401876,0.552461448470479,-41.6225478792371,23.8112739396186,1.27517818398147,0.463953322685765,198.534769365075,-96.2673846825375,0.711072540411543,0.337708779606439,70.7248998854884,-32.3624499427442,0.471039617511368,0.233329707507303,9.20857966571486,-1.60428983285743,-0.396496193897563,0.0641256133243058,237.90442949525,-115.952214747625,-0.595511700279557,0.108029210640053,285.134869276632,-139.567434638316,-0.459155773369033,0.0837335697943292,238.807370460635,-116.403685230317,0.741554414140421,0.572155114990057,-105.319636579042,55.6598182895212,0.729318718468919,0.534560726942481,-81.5375757998912,43.7687878999456,1.16904144230454,0.452770692851219,172.783020227579,-83.3915101137896,0.604935786700407,0.297692434087934,43.0218734007137,-18.5109367003569,0.364902875969234,0.168360262999611,-11.3780325895806,8.68901629479031,-0.503530850066506,0.0908861580037917,257.740523881774,-125.870261940887,-0.703162882079948,0.133069401948548,303.926982398012,-148.963491199006,-0.56616543405269,0.111194562859835,259.477249263445,-126.738624631722
95,-2.32127019869105,0.801079622474971,129.698893620237,-61.8494468101185,-2.18092186505746,0.814544568486535,87.4003761559933,-40.7001880779966,-2.4576250743843,0.899382991933506,-6.93512177274083,6.46756088637042,-2.33059938094264,0.858511436594728,49.3181917629734,-21.6590958814867,-2.32616656999236,0.795396527944477,137.599498998584,-65.7997494992921,-2.26626319231888,0.715375403209099,211.373211618811,-102.686605809405,-2.18893902058761,0.68024032301456,229.307929260848,-111.653964630424,-1.32783225776942,0.631500813401289,75.5068916536168,-34.7534458268084,-2.26099803915797,0.794945324798307,126.787415459267,-60.3937077296333,-2.1206497012556,0.801911066247101,92.496899883452,-43.248449941726,-2.39735291348732,0.893090009351045,-3.32972698711572,4.66486349355786,-2.27032721333145,0.844091192884112,61.6359554028973,-27.8179777014487,-2.26589440853018,0.775080917793916,151.206701474934,-72.603350737467,-2.20313404993078,0.688443593494067,225.684764789542,-109.842382394771,-2.12530801014891,0.649300567126895,244.970251729217,-119.485125864609,-1.26470311709291,0.574640944170311,103.311699226768,-48.655849613384,0.844246564722333,0.581112176311997,-61.7281836638578,33.8640918319289,0.831937008364688,0.545225477660936,-38.41473624915,22.207368124575,1.2676389166295,0.456313742878238,201.364990450807,-97.6824952254034,0.707150483497026,0.332413077852235,72.3177465009876,-33.1588732504938,0.46941165690917,0.23062308968284,9.91340712694337,-1.95670356347168,-0.387036982552799,0.0608078687083534,238.605113031771,-116.302556515885,-0.584931892022866,0.103715436901431,286.085309686307,-140.042654843153,-0.449069568593143,0.0797091578103935,239.670736326434,-116.835368163217,0.738983301170722,0.565505542592922,-102.235141243559,54.1175706217795,0.726673744957925,0.528179021114081,-78.813976057451,42.4069880287255,1.16237565449438,0.445503771059606,175.421436763251,-84.7107183816256,0.601887209124309,0.293304922191504,44.267442696746,-19.133721348373,0.364148394883587,0.16687132075561,-11.0202788920728,8.51013944603638,-0.493242744935154,0.0867897334181722,258.630698610098,-126.315349305049,-0.691761994321727,0.128159829218691,305.039479129008,-149.519739564504,-0.555250516898364,0.106432987766959,260.52981549353,-127.264907746765
96,-2.31777165398926,0.795932310550327,134.808317243541,-64.4041586217705,-2.17871577269647,0.810114380832114,92.1218350972699,-43.0609175486349,-2.46333555327882,0.900473859047378,-9.11531714115844,7.55765857057922,-2.33856795521175,0.861432728554424,45.1455982207685,-19.5727991103843,-2.33795801769604,0.800729880583418,132.31699199312,-63.15849599656,-2.28019297678044,0.721604001527345,206.992154185118,-100.496077092559,-2.20157046430297,0.685655960252637,225.959925833992,-109.979962916996,-1.33506443286654,0.636113113650485,73.0129951790765,-33.5064975895382,-2.25785289405091,0.790021156567436,131.533441100079,-62.7667205500396,-2.11879700848321,0.797769788093646,96.6350241156084,-45.3175120578042,-2.40341679197892,0.894540522970855,-6.06182627086356,6.03091313543178,-2.27864918719682,0.847379479571538,57.3726184561004,-25.6863092280502,-2.27803925583462,0.780729634877404,146.119663365291,-70.0598316826457,-2.21737400211243,0.694875232469651,221.55455700394,-107.77727850197,-2.13824968528289,0.654884764380006,241.824223885813,-117.912111942906,-1.27224546011928,0.579433527451996,101.06814087322,-47.5340704366099,0.840678671304211,0.574238064693749,-58.4727451499349,32.2363725749674,0.828418846179401,0.538772898839161,-35.5969746254421,20.798487312721,1.25953379982527,0.448954802929567,204.053887628929,-99.0269438144643,0.703235592445519,0.32761716709881,73.7494000780018,-33.8747000390009,0.468039109685205,0.22849141257064,10.4667716631672,-2.23338583158359,-0.376455922154312,0.0573263600563514,239.337725856852,-116.668862928426,-0.573061368844066,0.0991932491549948,287.076770564831,-140.538385282416,-0.437902236203987,0.0755280527856658,240.563728211341,-117.281864105671,0.736127666714189,0.559222253713077,-99.3636245704638,52.6818122852319,0.723867841733003,0.522313586870282,-76.3430068360031,41.1715034180015,1.15498279671444,0.438348932142169,177.985591850115,-85.9927959250574,0.598684576897481,0.289198350253868,45.4262696193399,-19.71313480967,0.36348810666338,0.165697464065083,-10.738682416305,8.36934120815251,-0.481990993049863,0.0825840231761656,259.540476994414,-126.770238497207,-0.679227158924553,0.123116329936556,306.175818773085,-150.087909386542,-0.543417724870389,0.101587179814488,261.595258838678,-127.797629419339
97,-2.31681164407631,0.790628805453086,139.939712699725,-66.9698563498624,-2.17897335888774,0.805573860345748,96.8479270423618,-45.4239635211809,-2.4716708043599,0.901283775068158,-10.7495198472512,8.3747599236256,-2.349234883853,0.864232510410674,41.0631712516213,-17.5315856258107,-2.35229785038011,0.805848830554403,127.112150244676,-60.5560751223382,-2.29693447225989,0.727823980399534,202.518231884754,-98.2591159423768,-2.21669691546959,0.690944803925152,222.634165480701,-108.31708274035,-1.34379877016378,0.640577675113744,70.568689528217,-32.2843447641085,-2.25717652649614,0.784937041906588,136.318247804116,-65.1591239020582,-2.11933823702452,0.79351614733777,100.798124640051,-47.3990623200256,-2.4120356854226,0.895706307255543,-8.28500371299952,7.14250185649976,-2.28959975818221,0.850547331100988,53.1776514345693,-23.5888257172847,-2.29266273088306,0.786167231147917,141.097412011847,-67.5487060059233,-2.23435315542937,0.701303471464876,217.338609613877,-105.669304806938,-2.15361520637006,0.660349597554646,238.695766547731,-116.347883273866,-1.28121745546482,0.58409154404514,98.8629419187813,-46.4314709593907,0.838258455912476,0.567602295522612,-55.3796603090489,30.6898301545245,0.825965267368212,0.532458432897824,-32.8774327412256,19.4387163706128,1.25322902187024,0.441875776673743,206.606833011566,-100.303416505783,0.700330673886045,0.323018650991105,75.1125706650595,-34.5562853325297,0.467186838316765,0.226330524567404,11.0261607624237,-2.51308038121185,-0.366300684809671,0.0539537727694619,240.044842887969,-117.022421443985,-0.561848314224535,0.0947802276769724,288.039510535987,-141.019755267994,-0.427018905844821,0.0713953696544932,241.442418208784,-117.721209104392,0.734207047022654,0.553059172425256,-96.5865371051773,51.2932685525886,0.72191385862015,0.516463760224888,-73.9086493644244,39.9543246822122,1.14917761449822,0.431419305098074,180.438084906879,-87.2190424534393,0.59627925394718,0.285203865725912,46.5470611992389,-20.2735305996195,0.363135431067224,0.16441030660781,-10.4303612708841,8.21518063544207,-0.471374014278214,0.078518089307479,260.416062554,-127.208031277,-0.66755848262035,0.118212647942845,307.274407245964,-150.637203622982,-0.532079619027239,0.0968158425827553,262.638728209411,-128.319364104706
98,-2.31300827825535,0.785310811582597,144.956236660748,-69.4781183303738,-2.17672630695579,0.801134067944656,101.363635679859,-47.6818178399297,-2.47722265016267,0.902207443300447,-12.6296903457333,9.31484517286667,-2.3572794855463,0.867153326308059,36.7135405615852,-15.3567702807926,-2.36402782412283,0.811092055884314,121.636699976695,-57.8183499883477,-2.31136943167467,0.734208558492129,197.818297744453,-95.9091488722265,-2.22976504444121,0.696521274702011,219.065323227677,-106.532661613839,-1.35118084133166,0.645181402563768,68.016187618757,-31.0080938093785,-2.25364910981413,0.779780540932487,141.057003154409,-67.5285015772045,-2.11736713423089,0.789302685046182,104.838197293961,-49.4190986469806,-2.41786348037189,0.896928346722079,-10.6422994467315,8.32114972336573,-2.29792030900557,0.853778660091353,48.8060021867714,-21.4030010933857,-2.30466865377472,0.791676235918015,135.877246420163,-64.9386232100814,-2.24899831777914,0.707835235061339,212.960790682471,-103.480395341235,-2.16689741999364,0.66603931212883,235.384625758694,-114.692312879347,-1.28880972975118,0.588795388575683,96.6108404954464,-45.3054202477232,0.834388072656039,0.560428813048719,-52.0888803815047,29.0444401907524,0.822044078350324,0.525591548619883,-29.9613519325593,17.9806759662796,1.24484704601485,0.434477526255281,209.240528228241,-101.620264114121,0.696146773907374,0.318067251044317,76.5700349348657,-35.2850174674328,0.465477388478613,0.223900536011288,11.6533485929971,-2.82667429649854,-0.355436518893355,0.0506208259033252,240.741176448975,-117.370588224487,-0.549765555906285,0.0904221168317577,288.985676059502,-141.492838029751,-0.415594142804404,0.0673867136608471,242.291009278922,-118.145504639461,0.731135976320326,0.546546143903875,-93.6930761646571,49.8465380823285,0.71879198215569,0.510236551307962,-71.3493990275124,38.6746995137562,1.14159495120747,0.424272968178824,182.936164631585,-88.4680823157923,0.592894666472453,0.281000517459454,47.7197137751002,-20.8598568875501,0.362225293773646,0.163021678141023,-10.0982662473794,8.04913312368969,-0.459749367328356,0.0744285407763099,261.292844942122,-127.646422471061,-0.654719351519177,0.113301509503481,308.368559923196,-151.184279961598,-0.51990068282078,0.092107195362263,263.663097258264,-128.831548629132
99,-2.31311780242866,0.780558238206995,149.335342313266,-71.6676711566329,-2.1781976503807,0.797287079427859,105.195616549685,-49.5978082748426,-2.4865222826207,0.903407391161515,-15.0989386549103,10.5494693274552,-2.3687729822846,0.870248393101493,31.9987951065132,-12.9993975532566,-2.37900914600842,0.816356416850363,115.984100531266,-54.992050265633,-2.32825072038436,0.740148264679448,193.343353764044,-93.6716768820221,-2.24558156838209,0.701878169346383,215.574704441208,-104.787352220604,-1.3604250924752,0.649804435838534,65.4194349335874,-29.7097174667937,-2.253971859713,0.775210031862851,145.165383343335,-69.5826916716674,-2.1190517033668,0.78570037195626,108.228715198946,-51.1143575994731,-2.42737633855433,0.898444044317179,-13.6051944800561,9.80259724002805,-2.30962703144652,0.857199054908908,44.0720357261939,-19.036017863097,-2.31986320138766,0.797219619522998,130.483265664195,-62.2416328320974,-2.26602159539417,0.713938046110732,208.781110223224,-101.390555111612,-2.18285553493032,0.671523215616484,232.139429998587,-113.069714999293,-1.29819596993981,0.593534300826958,94.3157464472306,-44.1578732236153,0.831114926691805,0.552623122483335,-48.5685425368765,27.2842712684382,0.818616997741158,0.518014941080503,-26.7924613184024,16.3962306592012,1.23850392289164,0.427417904986627,211.721745511194,-102.860872755597,0.692936295187724,0.313203460986432,77.9914439960029,-35.9957219980014,0.46414837099622,0.221255575527157,12.3337932485847,-3.16689662429237,-0.345917162707841,0.0476472125009535,241.360376152617,-117.680188076308,-0.539344978552575,0.0864802148429486,289.837584232553,-141.918792116277,-0.405494148965005,0.0637518774113427,243.057319333424,-118.528659666712,0.728432846896541,0.539178014513819,-90.4694149569038,48.2347074784519,0.715934918086359,0.503077408337483,-68.4470498243477,37.2235249121739,1.13582184466459,0.41741141802856,185.305684761974,-89.6528423809872,0.590254204294295,0.276791543934175,48.8870864852957,-21.4435432426479,0.361466292780677,0.161341477612115,-9.69717669201456,7.84858834600728,-0.449698468616421,0.0707665765246949,262.074673662403,-128.037336831202,-0.643774291063735,0.108857025625547,309.353535428889,-151.676767714444,-0.509278438613682,0.0878317864846482,264.588623479297,-129.294311739648
100,-2.3150178805397,0.775488420711783,153.903424071245,-73.9517120356223,-2.18126546349104,0.793038022696309,109.344476170574,-51.672238085287,-2.49787570713624,0.904268464647949,-16.8898302637045,11.4449151318523,-2.38234268455775,0.873095240509371,27.56178976847,-10.780894884235,-2.39605794897684,0.821370366983516,110.447648935177,-52.2238244675886,-2.34772338956534,0.746237873683155,188.64800117996,-91.3240005899799,-2.26401770512119,0.707422077163436,211.895549907252,-102.947774953626,-1.37153923923623,0.654898625293271,62.5180340954359,-28.259017047718,-2.25597887357009,0.770281149633862,149.503319380073,-71.7516596900365,-2.12222645221094,0.781653195018188,111.970611293457,-52.9853056467283,-2.43883669881535,0.899578479144683,-15.8518742116373,10.9259371058187,-2.32330366944423,0.860333315989348,39.6334531795451,-16.8167265897726,-2.33701894010247,0.802480519860986,125.226003517277,-59.6130017586385,-2.28553144827329,0.720163391216408,204.424611943105,-99.2123059715525,-2.20132497453019,0.677164638525618,228.743987275139,-111.37199363757,-1.309347300524,0.598686167060652,91.7900985321605,-42.8950492660802,0.828770790603958,0.54504526226839,-45.2092284024433,25.6046142012217,0.816071941857463,0.510616060906369,-23.7456178288906,14.8728089144453,1.23263361716136,0.419935666703342,214.318324374216,-104.159162187108,0.690105855909349,0.308125872699034,79.4646344741758,-36.7323172370879,0.463108944873938,0.218475986794314,13.0463864424812,-3.52319322124059,-0.336722911449008,0.0447778274177727,241.956042049743,-117.978021024872,-0.529359480235014,0.0826191975336797,290.668455709226,-142.334227854613,-0.39540913084017,0.0601230203951057,243.81940681137,-118.909703405685,0.726787451921156,0.532383739752986,-87.542178350899,46.7710891754495,0.714088603312827,0.496419391440707,-65.7851432235603,35.8925716117802,1.13065028008857,0.410258217270576,187.746392517454,-90.8731962587272,0.588122506050514,0.272563091506074,50.0530404826427,-22.0265202413214,0.361125607822465,0.159729010091306,-9.31301094716904,7.65650547358452,-0.439841780245955,0.0671433079723725,262.845214328289,-128.422607164144,-0.633134489107791,0.104418451893965,310.332310626556,-152.166155313278,-0.498539702856734,0.0834765026229518,265.526991097942,-129.763495548971
101,-2.31515092559989,0.770486362633271,158.310457239042,-76.1552286195212,-2.18267201243905,0.788848575240256,113.352563591791,-53.6762817958953,-2.50740198797713,0.905197593379062,-18.8404246542047,12.4202123271024,-2.39399561120049,0.875869853014034,23.1405313290883,-8.57026566454415,-2.41107319319936,0.826237509020907,104.922608807819,-49.4613044039093,-2.36450149086796,0.751797237519545,184.262040832111,-89.1310204160554,-2.28035275629931,0.712788594225163,208.267103049753,-101.133551524877,-1.38101705210158,0.659468102703787,59.878810008419,-26.9394050042095,-2.25630950537888,0.765449037491268,153.666662764648,-73.8333313823239,-2.12383058790095,0.777696465555253,115.562425895437,-54.7812129477186,-2.4485605664101,0.900813815292111,-18.3274337919528,12.1637168959764,-2.33515418282405,0.863427005997943,35.153547350196,-14.576773675098,-2.35223177107901,0.807625419756418,119.94744293618,-56.9737214680901,-2.30244718685276,0.725895492933662,200.326715542983,-97.1633577714916,-2.21779545119319,0.682663411775919,225.376810489523,-109.688405244762,-1.31896275084346,0.603382455965478,89.4593819641149,-41.7296909820575,0.825720988865139,0.537489601194461,-41.9150075796834,23.9575037898417,0.812886924154953,0.50331233714758,-20.7828076984926,13.3914038492463,1.22536779425663,0.412275372023444,216.942224687928,-105.471112343964,0.686304298921045,0.302740066465927,81.0154806801543,-37.5077403400772,0.461342956935047,0.215389675794098,13.8346496001711,-3.91732480008553,-0.327691587810553,0.0421260090200549,242.504953692587,-118.252476846293,-0.519085604718659,0.0789094691645955,291.46348304237,-142.731741521185,-0.385402102467691,0.0567383309115515,244.527569799522,-119.263784899761,0.724297099867455,0.525270675657888,-84.52281929295,45.261409646475,0.711463035293588,0.489540850194917,-63.0717794946673,34.5358897473337,1.12394390692137,0.402744571880497,190.278410512801,-92.1392052564006,0.584880398739635,0.267796751309141,51.3592136828536,-22.6796068414268,0.359919069632406,0.157621938957444,-8.81211689940967,7.40605844970483,-0.430290764963249,0.0638316208333955,263.546879329836,-128.773439664918,-0.622349986380212,0.100213503339408,311.255103457078,-152.627551728539,-0.488018975328363,0.0794582793561755,266.388790927579,-130.19439546379
